id_respondente,sexo_desc,escolaridade_desc,raca_desc,religiao_desc,rend1_desc,rend2_desc,regiao_desc,cond_desc,porte_desc,p4_desc,p6a_desc,p6b_desc,p6c_desc,p6d_desc,p6e_desc,idade_num,idade_num_norm,p5_desc
73,MAS,8ª série (ou 9º ano),Parda,Católica Apostólica Romana,NÃO TEM RENDIMENTO PESSOAL,MAIS DE 1 A 2,NORDESTE,INTERIOR,DE 20.001 A 50.000,Não precisou fazer atividade extra,Concorda em parte,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,25.0,0.1216216216216216,Tenho visto mais pessoas trabalhando nos semáforos/ruas
74,FEM,7ª série (ou 8º ano),Parda,É religioso mas não segue nenhuma/ Agnóstico,ATÉ 1,ATÉ 1,NORDESTE,CAPITAL,MAIS DE 500.000,"Bico de serviços de beleza (cabeleireiro, barbeiro, manicure, depilação, entre outros)",Concorda totalmente,Concorda totalmente,Concorda em parte,Concorda em parte,Concorda em parte,45.0,0.3918918918918919,Tenho visto mais pessoas trabalhando nos semáforos/ruas
75,FEM,Superior incompleto,Parda,Católica Apostólica Romana,ATÉ 1,MAIS DE 1 A 2,SUDESTE,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Não sabe/ Não respondeu,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,61.0,0.6081081081081081,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
76,FEM,5ª série (ou 6º ano),Branca,Católica Apostólica Romana,NÃO TEM RENDIMENTO PESSOAL,MAIS DE 1 A 2,NORDESTE,INTERIOR,DE 5.001 A 10.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda em parte,Concorda totalmente,Discorda totalmente,Concorda totalmente,36.0,0.2702702702702703,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
77,MAS,8ª série (ou 9º ano),Branca,Católica Apostólica Romana,ATÉ 1,MAIS DE 2 A 5,SUL,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda em parte,Concorda totalmente,80.0,0.8648648648648649,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
78,FEM,4ª série (ou 5º ano),Parda,Católica Apostólica Romana,MAIS DE 2 A 5,MAIS DE 2 A 5,SUL,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,60.0,0.5945945945945946,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
79,MAS,3ª série,Parda,"Ateu, não tem religião",MAIS DE 1 A 2,MAIS DE 2 A 5,SUDESTE,CAPITAL,MAIS DE 500.000,"Atuar como motorista e/ou realizar entregas por aplicativo (Uber, 99, Ifood, Rappi e etc.)",Discorda totalmente,Concorda totalmente,Não sabe/ Não respondeu,Discorda em parte,Não sabe/ Não respondeu,27.0,0.14864864864864868,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
80,FEM,Superior completo,Parda,Católica Apostólica Romana,NÃO TEM RENDIMENTO PESSOAL,MAIS DE 10 A 20,NORTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Discorda em parte,Discorda em parte,Discorda totalmente,Discorda em parte,Discorda em parte,47.0,0.41891891891891897,Tenho visto mais pessoas trabalhando nos semáforos/ruas
81,FEM,Superior completo,Parda,Católica Apostólica Romana,MAIS DE 2 A 5,MAIS DE 2 A 5,NORTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda em parte,Concorda totalmente,Concorda totalmente,Discorda em parte,Discorda em parte,71.0,0.7432432432432433,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
82,MAS,Superior completo,Parda,Batista/ Metodista/ Presbiteriana,MAIS DE 2 A 5,MAIS DE 2 A 5,NORTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda em parte,Concorda totalmente,Discorda em parte,Discorda totalmente,Discorda em parte,63.0,0.6351351351351352,Tenho visto mais favelas/barracos/áreas ocupadas
83,FEM,8ª série (ou 9º ano),Branca,Evangélica - Não sabe especificar,ATÉ 1,ATÉ 1,SUDESTE,INTERIOR,DE 50.001 A 100.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,31.0,0.20270270270270274,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
84,FEM,3ª série,Branca,"Afro-Brasileiras (Umbanda, Candomblé, etc)",NÃO RESPONDEU,NÃO RESPONDEU,SUDESTE,CAPITAL,MAIS DE 500.000,Revender cosméticos ou produtos de beleza,Concorda em parte,Concorda em parte,Discorda totalmente,Discorda em parte,Concorda totalmente,48.0,0.43243243243243246,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
85,FEM,3ª série,Parda,Assembléia de Deus,ATÉ 1,ATÉ 1,SUDESTE,PERIFERIA,DE 50.001 A 100.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda totalmente,Concorda em parte,"Não concorda, nem discorda",Concorda totalmente,25.0,0.1216216216216216,Não sabe/ Não respondeu
86,FEM,8ª série (ou 9º ano),Parda,Católica Apostólica Romana,NÃO TEM RENDIMENTO PESSOAL,ATÉ 1,SUDESTE,PERIFERIA,DE 50.001 A 100.000,"Produzir alimentos em casa para vender (bolos, pães, doces, refeições, etc.)",Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,45.0,0.3918918918918919,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
87,FEM,3ª série,Branca,Assembléia de Deus,ATÉ 1,ATÉ 1,SUDESTE,PERIFERIA,DE 50.001 A 100.000,Cuidar de idosos,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda em parte,Concorda totalmente,24.0,0.10810810810810811,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
88,MAS,8ª série (ou 9º ano),Parda,Católica Apostólica Romana,ATÉ 1,ATÉ 1,SUDESTE,PERIFERIA,DE 50.001 A 100.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,56.0,0.5405405405405406,Tenho visto o aumento da população em situação de rua/ pessoas morando na rua
89,FEM,8ª série (ou 9º ano),Parda,"Ateu, não tem religião",ATÉ 1,ATÉ 1,SUDESTE,PERIFERIA,DE 50.001 A 100.000,Cuidar de idosos,Discorda em parte,Concorda totalmente,Concorda totalmente,Concorda em parte,Concorda totalmente,54.0,0.5135135135135136,Não sabe/ Não respondeu
90,MAS,1ª série,Branca,Assembléia de Deus,ATÉ 1,MAIS DE 2 A 5,SUDESTE,PERIFERIA,DE 50.001 A 100.000,"Bico de serviços gerais, como faxina, manutenção, reformas, jardinagem, “marido de aluguel”, entre outras",Concorda totalmente,Concorda em parte,Não sabe/ Não respondeu,Concorda em parte,Concorda em parte,24.0,0.10810810810810811,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
91,MAS,3ª série,Branca,Católica Apostólica Romana,MAIS DE 2 A 5,MAIS DE 2 A 5,SUDESTE,CAPITAL,MAIS DE 500.000,"Atuar como motorista e/ou realizar entregas por aplicativo (Uber, 99, Ifood, Rappi e etc.)",Concorda em parte,Concorda totalmente,Concorda em parte,Discorda totalmente,Discorda totalmente,52.0,0.4864864864864865,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
92,MAS,3ª série,Parda,Assembléia de Deus,ATÉ 1,MAIS DE 1 A 2,NORDESTE,INTERIOR,DE 50.001 A 100.000,Não precisou fazer atividade extra,Concorda em parte,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,24.0,0.10810810810810811,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
93,FEM,4ª série (ou 5º ano),Branca,Católica Apostólica Romana,NÃO TEM RENDIMENTO PESSOAL,MAIS DE 2 A 5,SUL,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda totalmente,Concorda em parte,Discorda em parte,Concorda totalmente,63.0,0.6351351351351352,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
94,MAS,Pré-escola (ou 1º ano),Branca,Outras Evangélicas específicas,MAIS DE 2 A 5,MAIS DE 2 A 5,SUDESTE,INTERIOR,DE 50.001 A 100.000,Não precisou fazer atividade extra,Discorda em parte,Discorda totalmente,Concorda totalmente,Discorda totalmente,Concorda em parte,61.0,0.6081081081081081,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
95,FEM,Superior incompleto,Parda,Outras Evangélicas específicas,MAIS DE 1 A 2,MAIS DE 5 A 10,SUDESTE,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Concorda em parte,Concorda totalmente,Concorda totalmente,Discorda em parte,Concorda totalmente,25.0,0.1216216216216216,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
96,MAS,Superior completo,Parda,Católica Apostólica Romana,MAIS DE 10 A 20,MAIS DE 20,CENTRO OESTE,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Discorda totalmente,Discorda totalmente,Concorda totalmente,Concorda em parte,Concorda totalmente,69.0,0.7162162162162162,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
97,MAS,Superior completo,Parda,Católica Apostólica Romana,MAIS DE 2 A 5,MAIS DE 2 A 5,NORTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda em parte,Concorda em parte,Concorda totalmente,Discorda totalmente,Concorda totalmente,62.0,0.6216216216216217,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
98,FEM,Superior completo,Parda,Católica Apostólica Romana,NÃO RESPONDEU,NÃO RESPONDEU,SUDESTE,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Concorda totalmente,Discorda totalmente,Discorda totalmente,Discorda totalmente,Discorda em parte,61.0,0.6081081081081081,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
99,FEM,Superior completo,Branca,Batista/ Metodista/ Presbiteriana,ATÉ 1,MAIS DE 2 A 5,SUDESTE,INTERIOR,DE 100.001 A 500.000,Revender cosméticos ou produtos de beleza,"Não concorda, nem discorda",Discorda totalmente,Concorda em parte,Concorda totalmente,Concorda totalmente,53.0,0.5,Tenho visto mais pessoas trabalhando nos semáforos/ruas
100,MAS,Superior completo,Parda,Católica Apostólica Romana,NÃO RESPONDEU,NÃO RESPONDEU,SUDESTE,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,53.0,0.5,Tenho visto mais pessoas trabalhando nos semáforos/ruas
101,FEM,Superior incompleto,Parda,Católica Apostólica Romana,MAIS DE 1 A 2,MAIS DE 1 A 2,SUDESTE,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda em parte,Concorda totalmente,Concorda em parte,53.0,0.5,Tenho visto mais pessoas trabalhando nos semáforos/ruas
102,FEM,3ª série,Parda,Evangélica - Não sabe especificar,MAIS DE 1 A 2,MAIS DE 1 A 2,SUDESTE,INTERIOR,DE 10.001 A 20.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Discorda em parte,Discorda totalmente,Discorda totalmente,19.0,0.04054054054054057,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
103,FEM,8ª série (ou 9º ano),Branca,Assembléia de Deus,NÃO RESPONDEU,NÃO RESPONDEU,SUDESTE,INTERIOR,DE 10.001 A 20.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,41.0,0.33783783783783783,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
104,MAS,3ª série,Branca,Católica Apostólica Romana,MAIS DE 1 A 2,MAIS DE 1 A 2,SUDESTE,INTERIOR,DE 10.001 A 20.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Discorda totalmente,Discorda totalmente,Concorda totalmente,69.0,0.7162162162162162,Tenho visto mais pessoas trabalhando nos semáforos/ruas
105,MAS,Superior incompleto,Parda,Evangélica - Não sabe especificar,NÃO RESPONDEU,NÃO RESPONDEU,SUDESTE,INTERIOR,DE 10.001 A 20.000,Vender roupas e outros artigos usados,Concorda em parte,Concorda totalmente,Concorda em parte,Discorda em parte,Concorda totalmente,29.0,0.17567567567567566,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
106,FEM,3ª série,Branca,Evangélica - Não sabe especificar,NÃO RESPONDEU,NÃO RESPONDEU,SUDESTE,INTERIOR,DE 10.001 A 20.000,Não precisou fazer atividade extra,Não sabe/ Não respondeu,Concorda totalmente,"Não concorda, nem discorda",Discorda em parte,Concorda totalmente,35.0,0.2567567567567568,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
107,MAS,3ª série,Parda,Católica Apostólica Romana,MAIS DE 1 A 2,MAIS DE 1 A 2,NORTE,INTERIOR,DE 10.001 A 20.000,"Produzir alimentos em casa para vender (bolos, pães, doces, refeições, etc.)",Concorda em parte,Concorda totalmente,Concorda em parte,Discorda totalmente,Concorda totalmente,39.0,0.31081081081081086,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
108,FEM,5ª série (ou 6º ano),Parda,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORTE,INTERIOR,DE 10.001 A 20.000,"Precisou fazer, mas não foi nenhuma destas atividades/ Outras",Não sabe/ Não respondeu,Concorda em parte,Concorda em parte,Não sabe/ Não respondeu,Não sabe/ Não respondeu,49.0,0.44594594594594594,Não sabe/ Não respondeu
109,FEM,Superior incompleto,Preta,Assembléia de Deus,NÃO TEM RENDIMENTO PESSOAL,MAIS DE 1 A 2,NORTE,INTERIOR,DE 10.001 A 20.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda em parte,Discorda totalmente,Concorda totalmente,26.0,0.13513513513513514,Não sabe/ Não respondeu
110,FEM,Superior incompleto,Preta,"Ateu, não tem religião",ATÉ 1,ATÉ 1,NORTE,INTERIOR,DE 10.001 A 20.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,23.0,0.09459459459459463,Não sabe/ Não respondeu
111,FEM,Superior incompleto,Parda,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORDESTE,CAPITAL,MAIS DE 500.000,"Bico de serviços gerais, como faxina, manutenção, reformas, jardinagem, “marido de aluguel”, entre outras",Concorda em parte,Concorda totalmente,Concorda totalmente,Discorda em parte,Concorda em parte,45.0,0.3918918918918919,Tenho visto mais pessoas trabalhando nos semáforos/ruas
112,MAS,Superior completo,Branca,Católica Apostólica Romana,MAIS DE 5 A 10,MAIS DE 10 A 20,SUDESTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda totalmente,Não sabe/ Não respondeu,Não sabe/ Não respondeu,Concorda totalmente,Discorda totalmente,60.0,0.5945945945945946,Não sabe/ Não respondeu
113,MAS,3ª série,Preta,"Afro-Brasileiras (Umbanda, Candomblé, etc)",MAIS DE 2 A 5,MAIS DE 2 A 5,SUDESTE,INTERIOR,DE 100.001 A 500.000,Não sabe/ Não respondeu,Concorda totalmente,Concorda totalmente,Discorda totalmente,Discorda totalmente,Discorda totalmente,53.0,0.5,Tenho visto o aumento da população em situação de rua/ pessoas morando na rua
114,FEM,6ª série (ou 7º ano),Parda,Católica Apostólica Romana,ATÉ 1,ATÉ 1,SUDESTE,CAPITAL,MAIS DE 500.000,"Bico de serviços gerais, como faxina, manutenção, reformas, jardinagem, “marido de aluguel”, entre outras",Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda em parte,Concorda totalmente,28.0,0.16216216216216217,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
115,FEM,Superior completo,Branca,Católica Apostólica Romana,MAIS DE 1 A 2,MAIS DE 2 A 5,NORDESTE,INTERIOR,DE 50.001 A 100.000,Não precisou fazer atividade extra,Concorda em parte,Concorda em parte,Concorda em parte,"Não concorda, nem discorda",Concorda totalmente,51.0,0.472972972972973,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
116,FEM,Superior completo,Parda,Espírita/ Kardecista,MAIS DE 2 A 5,MAIS DE 5 A 10,SUL,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Discorda em parte,Concorda totalmente,Discorda totalmente,Discorda totalmente,Concorda totalmente,52.0,0.4864864864864865,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
117,MAS,Superior completo,Parda,É religioso mas não segue nenhuma/ Agnóstico,MAIS DE 2 A 5,MAIS DE 10 A 20,SUDESTE,INTERIOR,DE 50.001 A 100.000,"Precisou fazer, mas não foi nenhuma destas atividades/ Outras",Discorda em parte,Concorda totalmente,Concorda totalmente,Discorda em parte,Discorda totalmente,24.0,0.10810810810810811,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
118,MAS,Superior incompleto,Branca,Evangelho Quadrangular,MAIS DE 2 A 5,MAIS DE 2 A 5,SUDESTE,INTERIOR,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Discorda em parte,40.0,0.32432432432432434,Tenho visto mais pessoas trabalhando nos semáforos/ruas
119,FEM,4ª série (ou 5º ano),Parda,Assembléia de Deus,MAIS DE 1 A 2,MAIS DE 2 A 5,SUDESTE,CAPITAL,MAIS DE 500.000,"Precisou fazer, mas não foi nenhuma destas atividades/ Outras",Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,54.0,0.5135135135135136,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
120,FEM,3ª série,Parda,Católica Apostólica Romana,MAIS DE 1 A 2,MAIS DE 1 A 2,CENTRO OESTE,INTERIOR,DE 50.001 A 100.000,Vendedor ambulante/ Camelô,Concorda em parte,Concorda totalmente,Concorda em parte,Discorda em parte,Discorda em parte,32.0,0.21621621621621623,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
121,FEM,3ª série,Branca,"Ateu, não tem religião",ATÉ 1,ATÉ 1,NORDESTE,INTERIOR,DE 20.001 A 50.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,39.0,0.31081081081081086,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
122,MAS,3ª série,Parda,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORDESTE,INTERIOR,DE 20.001 A 50.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,20.0,0.05405405405405406,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
123,FEM,Superior completo,Preta,Católica Apostólica Romana,ATÉ 1,MAIS DE 1 A 2,NORDESTE,INTERIOR,DE 20.001 A 50.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,39.0,0.31081081081081086,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
